# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量; boss_guard=该秒末Boss格挡条当前值; boss_dmg_*=对Boss输出,由格挡条下降量反推)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta,boss_guard,boss_dmg_cum,boss_dmg_delta
523,412,2179,52765,578,8,0,888,6,657,2367,0
524,413,2184,52776,582,1,5,11,4,657,2367,0
525,413,2184,52827,582,0,0,51,0,657,2367,0
526,413,2184,53042,588,0,0,215,6,658,2367,0
527,414,2190,53318,588,1,6,275,0,658,2367,0
528,415,2196,53619,592,1,6,301,4,658,2367,0
529,425,2252,54507,594,10,56,888,2,658,2367,0
530,429,2274,54659,594,4,22,152,0,658,2367,0
531,429,2274,54821,594,0,0,162,0,658,2367,0
532,430,2279,54897,594,1,5,77,0,658,2367,0
533,431,2285,55109,594,1,6,212,0,595,2430,63
534,431,2285,55552,594,0,0,443,0,482,2543,113
535,431,2285,56156,594,0,0,604,0,461,2564,21
536,435,2307,56605,596,4,22,449,2,392,2633,69
537,442,2343,57681,596,7,36,1076,0,239,2786,153
538,445,2359,58033,600,3,16,352,4,235,2790,4
539,446,2365,58639,600,1,6,605,0,0,3025,235
540,448,2376,58910,600,2,11,272,0,0,3025,0
541,451,2391,58997,600,3,15,86,0,0,3025,0
542,451,2391,59068,600,0,0,71,0,0,3025,0
543,451,2391,59131,600,0,0,63,0,0,3025,0
544,451,2391,59280,600,0,0,149,0,0,3025,0
545,451,2391,59415,600,0,0,136,0,0,3025,0
546,451,2391,59468,600,0,0,52,0,0,3025,0
547,451,2391,59718,600,0,0,250,0,0,3025,0
548,451,2391,60020,600,0,0,302,0,0,3025,0
549,451,2391,60415,604,0,0,395,4,0,3025,0
550,456,2419,61070,604,5,28,655,0,0,3025,0
551,458,2430,61180,610,2,11,110,6,0,3025,0
552,461,2446,61584,610,3,16,404,0,0,3025,0
553,465,2446,62112,610,4,0,528,0,0,3025,0
554,466,2451,62341,612,1,5,230,2,0,3025,0
555,466,2451,62407,614,0,0,66,2,0,3025,0
556,467,2457,62863,614,1,6,456,0,0,3025,0
557,469,2469,63188,614,2,12,325,0,0,3025,0
558,470,2475,63390,614,1,6,203,0,0,3025,0
559,470,2475,63615,616,0,0,224,2,0,3025,0
560,476,2509,64430,618,6,34,815,2,0,3025,0
561,476,2509,64594,618,0,0,165,0,0,3025,0
562,476,2509,64721,618,0,0,127,0,0,3025,0
563,479,2524,65118,620,3,15,397,2,0,3025,0
564,479,2524,65229,620,0,0,111,0,0,3025,0
565,480,2529,65404,620,1,5,175,0,0,3025,0
566,480,2529,65902,620,0,0,498,0,0,3025,0
567,481,2534,65950,620,1,5,48,0,0,3025,0
568,482,2540,66114,622,1,6,164,2,0,3025,0
569,482,2540,66210,622,0,0,96,0,0,3025,0
570,482,2540,66346,624,0,0,135,2,0,3025,0
571,482,2540,66637,628,0,0,291,4,0,3025,0
572,483,2546,66808,628,1,6,171,0,0,3025,0
573,483,2546,66995,636,0,0,187,8,0,3025,0
574,483,2546,67232,644,0,0,237,8,0,3025,0
575,484,2551,67415,646,1,5,183,2,0,3025,0
576,484,2551,67551,646,0,0,137,0,0,3025,0
577,484,2551,67744,652,0,0,192,6,0,3025,0
578,485,2556,68013,652,1,5,270,0,0,3025,0
579,486,2561,68496,664,1,5,483,12,0,3025,0
580,488,2573,69074,664,2,12,578,0,0,3025,0
581,491,2591,69797,666,3,18,723,2,0,3025,0
582,493,2601,69949,670,2,10,152,4,0,3025,0
583,495,2611,70039,670,2,10,89,0,0,3025,0
584,500,2640,70868,670,5,29,829,0,0,3025,0
585,502,2651,71000,670,2,11,132,0,0,3025,0
586,503,2656,71355,670,1,5,355,0,0,3025,0
587,503,2656,71472,672,0,0,116,2,0,3025,0
588,503,2656,71601,672,0,0,130,0,0,3025,0
589,505,2667,72021,672,2,11,420,0,0,3025,0
590,507,2679,72278,672,2,12,257,0,0,3025,0
591,508,2684,72568,672,1,5,290,0,0,3025,0
592,510,2695,72752,672,2,11,184,0,0,3025,0
593,512,2705,73026,672,2,10,274,0,0,3025,0
594,512,2705,73138,672,0,0,112,0,0,3025,0
595,512,2705,73269,672,0,0,131,0,0,3025,0
596,512,2705,73546,672,0,0,277,0,0,3025,0
597,513,2711,73708,672,1,6,163,0,0,3025,0
598,513,2711,73947,680,0,0,238,8,0,3025,0
599,513,2711,74344,684,0,0,398,4,0,3025,0
600,513,2711,74454,684,0,0,109,0,0,3025,0
601,513,2711,74551,686,0,0,97,2,0,3025,0
602,514,2716,74820,692,1,5,269,6,0,3025,0
603,514,2716,74977,696,0,0,158,4,0,3025,0
604,517,2732,75286,696,3,16,308,0,0,3025,0
605,519,2742,75577,696,2,10,292,0,0,3025,0
606,520,2747,75865,696,1,5,288,0,0,3025,0
607,521,2753,76130,696,1,6,265,0,0,3025,0
608,522,2758,76209,696,1,5,79,0,0,3025,0
609,524,2769,76536,700,2,11,327,4,0,3025,0
610,526,2779,77024,700,2,10,488,0,0,3025,0
611,528,2790,77185,700,2,11,161,0,0,3025,0
612,528,2790,77340,700,0,0,155,0,0,3025,0
613,530,2802,77684,700,2,12,345,0,0,3025,0
614,530,2802,78046,700,0,0,362,0,0,3025,0
615,533,2818,78331,700,3,16,285,0,0,3025,0
616,534,2824,78522,700,1,6,191,0,0,3025,0
617,534,2824,78598,700,0,0,76,0,0,3025,0
618,536,2836,79012,700,2,12,414,0,0,3025,0
619,540,2858,79613,700,4,22,601,0,0,3025,0
620,540,2858,79913,700,0,0,299,0,0,3025,0
621,540,2858,80097,700,0,0,185,0,0,3025,0
622,543,2875,80271,700,3,17,174,0,0,3025,0
623,543,2875,80366,702,0,0,95,2,0,3025,0
624,544,2881,80545,702,1,6,179,0,0,3025,0
625,545,2887,80874,702,1,6,330,0,0,3025,0
626,546,2892,81165,702,1,5,291,0,0,3025,0
627,547,2897,81311,704,1,5,147,2,0,3025,0
628,548,2902,81472,704,1,5,160,0,0,3025,0
629,548,2902,81618,704,0,0,147,0,0,3025,0
630,548,2902,81838,704,0,0,219,0,0,3025,0
631,548,2902,82039,704,0,0,202,0,0,3025,0
632,549,2908,82347,704,1,6,308,0,0,3025,0
633,553,2908,83038,704,4,0,690,0,0,3025,0
634,557,2931,83716,704,4,23,679,0,0,3025,0
635,557,2931,83815,704,0,0,99,0,0,3025,0
636,558,2936,84058,704,1,5,243,0,0,3025,0
637,558,2936,84184,704,0,0,126,0,0,3025,0
638,558,2936,84303,704,0,0,119,0,0,3025,0
639,558,2936,84676,704,0,0,373,0,0,3025,0
640,559,2942,85091,704,1,6,415,0,0,3025,0
641,559,2942,85136,704,0,0,44,0,0,3025,0
642,559,2942,85385,706,0,0,249,2,0,3025,0
643,560,2948,85665,706,1,6,280,0,0,3025,0
644,561,2953,85891,706,1,5,226,0,0,3025,0
645,562,2959,86079,706,1,6,188,0,0,3025,0
646,565,2976,86543,706,3,17,464,0,0,3025,0
647,565,2976,86788,706,0,0,244,0,0,3025,0
648,566,2982,87021,706,1,6,234,0,0,3025,0
649,570,3005,87696,706,4,23,674,0,0,3025,0
650,570,3005,88134,706,0,0,438,0,0,3025,0
651,570,3005,88451,706,0,0,317,0,0,3025,0
652,573,3020,88692,708,3,15,242,2,0,3025,0
653,575,3031,89306,708,2,11,614,0,0,3025,0
654,578,3047,89828,708,3,16,522,0,0,3025,0
655,579,3052,90151,708,1,5,323,0,0,3025,0
656,579,3052,90350,708,0,0,199,0,0,3025,0
657,579,3052,90562,708,0,0,212,0,0,3025,0
658,579,3052,90822,708,0,0,260,0,0,3025,0
659,580,3058,91226,708,1,6,404,0,0,3025,0
660,582,3069,91675,708,2,11,449,0,0,3025,0
661,583,3075,91769,708,1,6,94,0,0,3025,0
662,583,3075,92070,708,0,0,301,0,0,3025,0
663,586,3091,92319,708,3,16,249,0,0,3025,0
664,586,3091,92572,708,0,0,253,0,0,3025,0
665,586,3091,92879,708,0,0,306,0,0,3025,0
666,586,3091,93041,708,0,0,162,0,0,3025,0
667,587,3097,93536,708,1,6,495,0,0,3025,0
668,589,3107,93853,710,2,10,317,2,0,3025,0
669,589,3107,93901,710,0,0,48,0,0,3025,0
670,589,3107,94128,716,0,0,227,6,0,3025,0
671,590,3112,94313,716,1,5,185,0,0,3025,0

# 每分钟汇总 (minute=第几分钟; *_in_min=该分钟增量; boss_dmg_in_min=该分钟对Boss输出/格挡条下降量)
minute,kills_in_min,scarlet_in_min,damage_in_min,coin_in_min,boss_dmg_in_min,kills_cum,scarlet_cum,damage_cum,coin_cum,boss_dmg_cum
0,34,181,1826,60,80,34,181,1826,60,80
1,30,154,2374,12,424,64,335,4200,72,504
2,22,121,5452,46,0,86,456,9652,118,504
3,23,110,3882,38,270,109,566,13534,156,774
4,53,289,4900,98,0,162,855,18434,254,774
5,61,340,5768,96,45,223,1195,24202,350,819
6,57,305,6424,98,0,280,1500,30626,448,819
7,57,314,9375,72,341,337,1814,40001,520,1160
8,109,551,18637,80,1865,446,2365,58639,600,3025
9,67,346,15706,84,0,513,2711,74344,684,3025
10,67,347,16881,24,0,580,3058,91226,708,3025
11,10,54,3088,8,0,590,3112,94313,716,3025

# 血契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,pact_id,pact_name,stacks_after
1,48,2001,"血穿魔弹",1
2,96,6001,"荒芜降临",1
3,123,7001,"血剑降生",1
4,200,9007,"凝时",1
5,283,10006,"血雷",1
6,395,6004,"荒芜侵蚀",1
7,395,8001,"影卫苏醒",1
8,395,2003,"魔弹噬骨",1
9,395,8009,"影卫魔阵",1
10,522,8002,"影卫疾射",1
11,522,8011,"影卫增生",1
12,522,8005,"霜卫缠魂",1
13,553,9002,"狂血",1
14,633,7003,"血剑增生",1

# 各血契生效段效率 (segment: 0=开局, 1=首血契生效后, 2=第2次血契生效后 …; 末段到导出时刻)
segment,pact_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,48,48,20,103,1357,25.0,129,1696
1,"血穿魔弹",48,96,48,28,154,1853,35.0,193,2316
2,"荒芜降临",96,123,27,18,90,1086,40.0,200,2413
3,"血剑降生",123,200,77,26,143,7377,20.3,111,5748
4,"凝时",200,283,83,53,279,4998,38.3,202,3613
5,"血雷",283,395,112,110,600,10849,58.9,321,5812
6,"荒芜侵蚀",395,396,1,1,0,0,60.0,0,20
7,"影卫苏醒",395,396,1,1,0,0,60.0,0,20
8,"魔弹噬骨",395,396,1,1,0,0,60.0,0,20
9,"影卫魔阵",395,522,127,147,799,23767,69.4,377,11228
10,"影卫疾射",522,523,1,2,11,591,120.0,660,35470
11,"影卫增生",522,523,1,2,11,591,120.0,660,35470
12,"霜卫缠魂",522,553,31,59,278,10298,114.2,538,19931
13,"狂血",553,633,80,88,462,20763,66.0,347,15572
14,"血剑增生",633,671,38,40,199,11781,63.2,314,18601

# 副契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,affix_id,affix_name,stacks_after
1,48,1003,"猎杀本能",1
2,96,1001,"血肉增生",1
3,123,1001,"血肉增生",2
4,200,1001,"血肉增生",3
5,283,1003,"猎杀本能",2
6,395,1002,"凶残獠牙",1
7,395,1001,"血肉增生",4
8,395,1001,"血肉增生",5
9,395,1002,"凶残獠牙",2
10,522,1003,"猎杀本能",3
11,522,1002,"凶残獠牙",3
12,522,1001,"血肉增生",6
13,553,1002,"凶残獠牙",4
14,633,1001,"血肉增生",7

# 各副契生效段效率 (segment: 0=开局, 1=首副契生效后, 2=第2次副契生效后 …; 末段到导出时刻)
segment,affix_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,48,48,20,103,1357,25.0,129,1696
1,"猎杀本能",48,96,48,28,154,1853,35.0,193,2316
2,"血肉增生",96,123,27,18,90,1086,40.0,200,2413
3,"血肉增生",123,200,77,26,143,7377,20.3,111,5748
4,"血肉增生",200,283,83,53,279,4998,38.3,202,3613
5,"猎杀本能",283,395,112,110,600,10849,58.9,321,5812
6,"凶残獠牙",395,396,1,1,0,0,60.0,0,20
7,"血肉增生",395,396,1,1,0,0,60.0,0,20
8,"血肉增生",395,396,1,1,0,0,60.0,0,20
9,"凶残獠牙",395,522,127,147,799,23767,69.4,377,11228
10,"猎杀本能",522,523,1,2,11,591,120.0,660,35470
11,"凶残獠牙",522,523,1,2,11,591,120.0,660,35470
12,"血肉增生",522,553,31,59,278,10298,114.2,538,19931
13,"凶残獠牙",553,633,80,88,462,20763,66.0,347,15572
14,"血肉增生",633,671,38,40,199,11781,63.2,314,18601

# 每阶段Boss战时间 (stage=第几场Boss战 1/2/3; start_sec/end_sec=游戏内起止秒; duration_sec=用时秒; result: defeated=阶段清空进入下一场 / final=最终击败通关 / aborted=异常中断 / ongoing=导出时仍在进行)
stage,start_sec,end_sec,duration_sec,result
1,88,198,110.1,defeated
2,542,671,128.6,ongoing

# 武器切换记录 (switch=第几次; t_sec=游戏开始后秒; weapon_id=武器id; weapon_name=武器名)
switch,t_sec,weapon_id,weapon_name
1,48,110,"狙击枪"

# 各武器生效段效率 (segment: 0=开局武器, 1=第1次切换后, 2=第2次切换后 …; 末段到导出时刻; boss_dmg=对Boss输出(格挡条下降量))
segment,weapon_name,t_start,t_end,seconds,kills,damage,boss_dmg,kills_per_min,damage_per_min,boss_dmg_per_min
0,"扇形剑气",0,48,48,20,1357,80,25.0,1696,100
1,"狙击枪",48,671,623,569,92771,2945,54.8,8935,284

# 刷怪倍率调整记录 (adj=第几次; t_sec=游戏开始后秒; multiplier=调整后倍率, 1=默认)
adj,t_sec,multiplier
