# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta
2,78,1.6
3,78,1.8
4,78,2.0
5,78,3.0
6,78,3.2
7,78,3.4
8,78,3.8
9,78,5.0
10,78,5.2
11,78,6.2
12,78,7.5
13,78,7.7
14,78,8.7
15,78,10.1
16,78,11.7
17,78,13.7
18,78,15.3
19,78,16.3
20,78,17.6
21,78,17.8
22,78,18.0
23,78,18.2
24,78,19.2
25,78,20.0
