# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量; boss_guard=该秒末Boss格挡条当前值; boss_dmg_*=对Boss输出,由格挡条下降量反推)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta,boss_guard,boss_dmg_cum,boss_dmg_delta
524,701,2652,90612,501,4,23,648,0,0,5506,0
525,704,2669,90922,503,3,17,310,2,0,5506,0
526,704,2669,91201,509,0,0,279,6,0,5506,0
527,705,2674,91594,557,1,5,394,48,0,5506,0
528,706,2679,91901,601,1,5,307,44,0,5506,0
529,707,2684,92082,613,1,5,181,12,0,5506,0
530,708,2689,92305,627,1,5,223,14,0,5506,0
531,710,2700,92810,633,2,11,506,6,0,5506,0
532,714,2721,93315,633,4,21,505,0,0,5506,0
533,714,2721,93487,637,0,0,172,4,0,5506,0
534,715,2726,93777,637,1,5,290,0,0,5506,0
535,715,2726,94143,637,0,0,366,0,0,5506,0
536,716,2731,94694,637,1,5,551,0,0,5506,0
537,717,2736,95188,637,1,5,494,0,0,5506,0
538,718,2742,95683,637,1,6,495,0,0,5506,0
539,720,2753,96054,637,2,11,371,0,0,5506,0
540,721,2759,96441,637,1,6,387,0,0,5506,0
541,721,2759,96820,637,0,0,378,0,0,5506,0
542,721,2759,97199,637,0,0,379,0,0,5506,0
543,722,2765,97531,637,1,6,332,0,0,5506,0
544,725,2783,97822,637,3,18,291,0,0,5506,0
545,726,2788,98174,637,1,5,352,0,0,5506,0
546,728,2799,98499,637,2,11,325,0,0,5506,0
547,729,2805,98918,637,1,6,420,0,2466,5541,35
548,733,2808,99469,637,4,3,550,0,2450,5556,15
549,735,2808,99706,637,2,0,237,0,2401,5605,49
550,735,2808,99875,637,0,0,169,0,2347,5659,54
551,735,2808,100098,637,0,0,223,0,2247,5760,100
552,735,2808,100194,637,0,0,96,0,2233,5773,13
553,735,2808,100277,637,0,0,83,0,2175,5831,58
554,735,2808,100277,637,0,0,0,0,2175,5831,0
555,735,2808,100277,639,0,0,0,2,2175,5831,0
556,735,2808,100277,639,0,0,0,0,2175,5831,0
557,735,2808,100450,643,0,0,173,4,2175,5831,0
558,736,2814,100495,665,1,6,45,22,2175,5831,0
559,736,2814,100669,707,0,0,175,42,2175,5831,0
560,736,2814,100783,719,0,0,114,12,2175,5831,0
561,737,2820,100866,721,1,6,83,2,2175,5831,0
562,738,2825,101125,725,1,5,259,4,2175,5831,0
563,738,2825,101185,727,0,0,60,2,2175,5831,0
564,738,2825,101314,731,0,0,129,4,2175,5831,0
565,740,2835,101456,741,2,10,142,10,2175,5831,0
566,740,2835,101712,741,0,0,257,0,2157,5850,19
567,740,2835,101802,743,0,0,89,2,2126,5880,30
568,740,2835,101932,747,0,0,130,4,2086,5921,41
569,740,2835,102334,751,0,0,403,4,1961,6045,125
570,740,2835,102637,751,0,0,303,0,1859,6147,102
571,741,2840,102807,751,1,5,169,0,1787,6220,73
572,743,2850,103021,751,2,10,214,0,1759,6247,28
573,743,2850,103299,751,0,0,278,0,1682,6324,77
574,744,2856,103476,751,1,6,177,0,1678,6328,4
575,745,2862,103757,751,1,6,281,0,1651,6356,27
576,745,2862,103926,751,0,0,169,0,1604,6402,47
577,747,2873,104367,751,2,11,441,0,1547,6460,58
578,748,2879,104706,751,1,6,339,0,1306,6701,241
579,748,2879,104979,751,0,0,273,0,1280,6727,26
580,748,2879,105094,751,0,0,115,0,1252,6755,28
581,750,2891,105716,751,2,12,622,0,1149,6858,103
582,751,2897,106150,751,1,6,434,0,1038,6968,111
583,755,2919,106732,751,4,22,582,0,907,7100,131
584,755,2919,106986,751,0,0,254,0,762,7245,145
585,757,2931,107381,751,2,12,396,0,542,7465,220
586,759,2943,107694,751,2,12,313,0,428,7578,114
587,759,2943,108175,751,0,0,481,0,295,7711,133
588,759,2943,108836,751,0,0,660,0,113,7893,182
589,760,2948,109276,751,1,5,441,0,0,8006,113
590,763,2965,109603,753,3,17,326,2,0,8006,0
591,764,2971,109777,753,1,6,174,0,0,8006,0
592,764,2971,109974,753,0,0,197,0,0,8006,0
593,764,2971,109984,753,0,0,10,0,0,8006,0
594,764,2971,109984,753,0,0,0,0,0,8006,0
595,764,2971,109984,753,0,0,0,0,0,8006,0
596,764,2971,109984,753,0,0,0,0,0,8006,0
597,764,2971,109984,753,0,0,0,0,0,8006,0
598,764,2971,109984,753,0,0,0,0,0,8006,0
599,764,2971,109984,753,0,0,0,0,0,8006,0
600,764,2971,109984,753,0,0,0,0,0,8006,0
601,764,2971,109984,753,0,0,0,0,0,8006,0
602,764,2971,109984,753,0,0,0,0,0,8006,0
603,764,2971,109984,753,0,0,0,0,0,8006,0
604,764,2971,109984,753,0,0,0,0,1,8006,0
605,764,2971,109984,753,0,0,0,0,1,8006,0
606,764,2971,109984,753,0,0,0,0,1,8006,0
607,764,2971,109984,753,0,0,0,0,1,8006,0
608,764,2971,109984,753,0,0,0,0,1,8006,0
609,764,2971,109984,753,0,0,0,0,1,8006,0
610,764,2971,109984,753,0,0,0,0,1,8006,0
611,764,2971,109984,753,0,0,0,0,1,8006,0
612,764,2971,109984,753,0,0,0,0,1,8006,0
613,764,2971,109984,753,0,0,0,0,1,8006,0
614,764,2971,109984,753,0,0,0,0,2,8006,0
615,764,2971,109984,753,0,0,0,0,2,8006,0
616,764,2971,109984,753,0,0,0,0,2,8006,0
617,764,2971,109984,753,0,0,0,0,2,8006,0
618,764,2971,109988,753,0,0,4,0,2,8006,0
619,764,2971,110122,753,0,0,134,0,2,8006,0
620,765,2977,110132,753,1,6,10,0,2,8006,0
621,766,2983,110302,753,1,6,170,0,2,8006,0
622,766,2983,110412,755,0,0,110,2,2,8006,0
623,767,2988,110461,755,1,5,49,0,2,8006,0
624,767,2988,110471,755,0,0,10,0,3,8006,0
625,767,2988,110612,755,0,0,141,0,0,8009,3
626,767,2988,110876,755,0,0,264,0,0,8009,0
627,767,2988,111102,755,0,0,226,0,0,8009,0
628,769,2999,111316,757,2,11,214,2,0,8009,0
629,769,2999,111477,763,0,0,162,6,0,8009,0
630,769,2999,111513,763,0,0,36,0,0,8009,0
631,770,3005,111631,763,1,6,118,0,0,8009,0
632,770,3005,111708,767,0,0,77,4,0,8009,0
633,770,3005,111897,769,0,0,189,2,0,8009,0
634,771,3011,111994,769,1,6,98,0,0,8009,0
635,773,3022,112162,769,2,11,168,0,0,8009,0
636,773,3022,112225,769,0,0,63,0,0,8009,0
637,774,3028,113021,769,1,6,796,0,0,8009,0
638,774,3028,113148,769,0,0,128,0,0,8009,0
639,774,3028,113694,769,0,0,546,0,0,8009,0
640,777,3044,114338,769,3,16,644,0,0,8009,0
641,777,3044,114753,769,0,0,416,0,0,8009,0
642,777,3044,115171,769,0,0,418,0,2498,8011,2
643,778,3049,115366,769,1,5,195,0,2467,8041,30
644,778,3049,115490,769,0,0,123,0,2444,8064,23
645,779,3054,115611,769,1,5,121,0,2385,8124,60
646,779,3054,115893,769,0,0,282,0,2221,8288,164
647,780,3059,116068,769,1,5,176,0,2171,8338,50
648,780,3059,116242,769,0,0,173,0,2094,8415,77
649,780,3059,116319,769,0,0,77,0,2017,8492,77

# 每分钟汇总 (minute=第几分钟; *_in_min=该分钟增量; boss_dmg_in_min=该分钟对Boss输出/格挡条下降量)
minute,kills_in_min,scarlet_in_min,damage_in_min,coin_in_min,boss_dmg_in_min,kills_cum,scarlet_cum,damage_cum,coin_cum,boss_dmg_cum
0,35,188,1635,77,0,35,188,1635,77,0
1,49,251,2453,78,0,84,439,4088,155,0
2,31,174,1871,28,0,115,613,5959,183,0
3,53,288,8067,8,500,168,901,14026,191,500
4,21,111,3193,36,14,189,1012,17220,227,514
5,113,590,13139,88,2154,302,1602,30358,315,2668
6,134,372,15239,92,338,436,1974,45597,407,3006
7,148,361,24247,44,2500,584,2335,69844,451,5506
8,136,418,26210,186,0,720,2753,96054,637,5506
9,44,218,13929,116,2500,764,2971,109984,753,8006
10,16,88,6335,16,486,780,3059,116319,769,8492

# 血契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,pact_id,pact_name,stacks_after
1,46,8001,"影卫苏醒",1
2,68,8012,"影卫狂增",1
3,99,7001,"血剑降生",1
4,127,4001,"血爆魔阵",1
5,223,9002,"狂血",1
6,260,8006,"影卫魔弹",1
7,298,8004,"焚卫缠魂",1
8,334,7007,"血剑疾袭",1
9,340,7007,"血剑疾袭",2
10,380,6001,"荒芜降临",1
11,416,9003,"永夜之息",1
12,473,6004,"荒芜侵蚀",1
13,505,6002,"荒芜蔓延",1
14,552,9005,"噬心",1

# 各血契生效段效率 (segment: 0=开局, 1=首血契生效后, 2=第2次血契生效后 …; 末段到导出时刻)
segment,pact_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,46,46,21,108,1089,27.4,141,1420
1,"影卫苏醒",46,68,22,21,117,844,57.3,319,2301
2,"影卫狂增",68,99,31,23,123,1115,44.5,238,2158
3,"血剑降生",99,127,28,21,103,1149,45.0,221,2461
4,"血爆魔阵",127,223,96,68,381,7044,42.5,238,4402
5,"狂血",223,260,37,30,157,5586,48.6,255,9059
6,"影卫魔弹",260,298,38,4,17,246,6.3,27,388
7,"焚卫缠魂",298,334,36,59,327,6959,98.3,545,11598
8,"血剑疾袭",334,340,6,16,70,1465,160.0,700,14654
9,"血剑疾袭",340,380,40,97,331,10977,145.5,497,16466
10,"荒芜降临",380,416,36,73,229,8740,121.7,382,14567
11,"永夜之息",416,473,57,120,259,20439,126.3,273,21515
12,"荒芜侵蚀",473,505,32,113,265,17606,211.9,497,33011
13,"荒芜蔓延",505,552,47,69,321,16839,88.1,410,21496
14,"噬心",552,649,97,45,251,16144,27.8,155,9986

# 副契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,affix_id,affix_name,stacks_after
1,46,1002,"凶残獠牙",1
2,68,1003,"猎杀本能",1
3,99,1001,"血肉增生",1
4,127,1002,"凶残獠牙",2
5,223,1003,"猎杀本能",2
6,260,1003,"猎杀本能",3
7,298,1001,"血肉增生",2
8,334,1001,"血肉增生",3
9,340,1002,"凶残獠牙",3
10,380,1001,"血肉增生",4
11,416,1002,"凶残獠牙",4
12,473,1001,"血肉增生",5
13,505,1001,"血肉增生",6
14,552,1002,"凶残獠牙",5

# 各副契生效段效率 (segment: 0=开局, 1=首副契生效后, 2=第2次副契生效后 …; 末段到导出时刻)
segment,affix_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,46,46,21,108,1089,27.4,141,1420
1,"凶残獠牙",46,68,22,21,117,844,57.3,319,2301
2,"猎杀本能",68,99,31,23,123,1115,44.5,238,2158
3,"血肉增生",99,127,28,21,103,1149,45.0,221,2461
4,"凶残獠牙",127,223,96,68,381,7044,42.5,238,4402
5,"猎杀本能",223,260,37,30,157,5586,48.6,255,9059
6,"猎杀本能",260,298,38,4,17,246,6.3,27,388
7,"血肉增生",298,334,36,59,327,6959,98.3,545,11598
8,"血肉增生",334,340,6,16,70,1465,160.0,700,14654
9,"凶残獠牙",340,380,40,97,331,10977,145.5,497,16466
10,"血肉增生",380,416,36,73,229,8740,121.7,382,14567
11,"凶残獠牙",416,473,57,120,259,20439,126.3,273,21515
12,"血肉增生",473,505,32,113,265,17606,211.9,497,33011
13,"血肉增生",505,552,47,69,321,16839,88.1,410,21496
14,"凶残獠牙",552,649,97,45,251,16144,27.8,155,9986

# 每阶段Boss战时间 (stage=第几场Boss战 1/2/3; start_sec/end_sec=游戏内起止秒; duration_sec=用时秒; result: defeated=阶段清空进入下一场 / final=最终击败通关 / aborted=异常中断 / ongoing=导出时仍在进行)
stage,start_sec,end_sec,duration_sec,result
1,200,252,51.8,defeated
2,493,649,156.2,ongoing

# 武器切换记录 (switch=第几次; t_sec=游戏开始后秒; weapon_id=武器id; weapon_name=武器名)
switch,t_sec,weapon_id,weapon_name
1,127,130,"导弹"

# 各武器生效段效率 (segment: 0=开局武器, 1=第1次切换后, 2=第2次切换后 …; 末段到导出时刻; boss_dmg=对Boss输出(格挡条下降量))
segment,weapon_name,t_start,t_end,seconds,kills,damage,boss_dmg,kills_per_min,damage_per_min,boss_dmg_per_min
0,"扇形剑气",0,127,127,86,4196,0,40.6,1982,0
1,"导弹",127,649,522,694,112046,8415,79.8,12879,967

# 刷怪倍率调整记录 (adj=第几次; t_sec=游戏开始后秒; multiplier=调整后倍率, 1=默认)
adj,t_sec,multiplier
