# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量; boss_guard=该秒末Boss格挡条当前值; boss_dmg_*=对Boss输出,由格挡条下降量反推)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta,boss_guard,boss_dmg_cum,boss_dmg_delta
525,334,1756,59025,298,1,5,104,0,0,3013,0
526,336,1766,59245,298,2,10,220,0,0,3013,0
527,338,1777,59668,298,2,11,424,0,0,3013,0
528,339,1777,59844,298,1,0,176,0,0,3013,0
529,340,1782,60011,298,1,5,167,0,0,3013,0
530,342,1793,60377,298,2,11,366,0,0,3013,0
531,342,1793,60791,298,0,0,414,0,0,3013,0
532,342,1793,60909,298,0,0,118,0,0,3013,0
533,342,1793,61011,298,0,0,102,0,0,3013,0
534,342,1793,61370,298,0,0,359,0,0,3013,0
535,343,1798,61627,298,1,5,257,0,0,3013,0
536,343,1798,62027,298,0,0,400,0,0,3013,0
537,343,1798,62355,298,0,0,328,0,0,3013,0
538,345,1809,62632,298,2,11,277,0,0,3013,0
539,345,1809,62944,298,0,0,312,0,0,3013,0
540,347,1820,63230,298,2,11,286,0,0,3013,0
541,348,1825,63675,298,1,5,444,0,0,3013,0
542,350,1836,63722,298,2,11,48,0,0,3013,0
543,351,1841,64379,298,1,5,657,0,0,3013,0
544,353,1853,64682,298,2,12,303,0,0,3013,0
545,354,1859,64880,298,1,6,197,0,0,3013,0
546,355,1864,65119,298,1,5,240,0,0,3013,0
547,355,1864,65442,298,0,0,322,0,0,3013,0
548,356,1869,65666,298,1,5,224,0,0,3013,0
549,357,1875,65780,298,1,6,114,0,0,3013,0
550,358,1880,65897,298,1,5,117,0,0,3013,0
551,360,1891,66317,298,2,11,419,0,0,3013,0
552,364,1914,66681,298,4,23,365,0,0,3013,0
553,364,1914,66736,298,0,0,54,0,4997,3017,4
554,365,1919,66882,302,1,5,146,4,4993,3020,4
555,366,1925,66979,302,1,6,98,0,4990,3024,4
556,366,1925,67109,302,0,0,130,0,4986,3027,4
557,368,1936,67158,302,2,11,49,0,4986,3027,0
558,368,1936,67158,302,0,0,0,0,4986,3027,0
559,368,1936,67158,302,0,0,0,0,4986,3027,0
560,368,1936,67158,302,0,0,0,0,4986,3027,0
561,368,1936,67158,302,0,0,0,0,4986,3027,0
562,368,1936,67158,302,0,0,0,0,4986,3027,0
563,368,1936,67158,302,0,0,0,0,4986,3027,0
564,368,1936,67158,302,0,0,0,0,4986,3027,0
565,368,1936,67158,302,0,0,0,0,4986,3027,0
566,368,1936,67158,302,0,0,0,0,4986,3027,0
567,368,1936,67158,302,0,0,0,0,4986,3027,0
568,368,1936,67158,302,0,0,0,0,4986,3027,0
569,368,1936,67167,302,0,0,9,0,4986,3027,0
570,368,1936,67288,302,0,0,121,0,4986,3027,0
571,368,1936,67299,302,0,0,12,0,4986,3027,0
572,368,1936,67356,302,0,0,56,0,4987,3027,0
573,369,1941,67667,302,1,5,311,0,4987,3027,0
574,371,1952,67911,302,2,11,244,0,4987,3027,0
575,371,1952,68007,302,0,0,96,0,4987,3027,0
576,372,1958,68316,302,1,6,310,0,4969,3045,18
577,372,1958,68667,302,0,0,350,0,4931,3084,38
578,373,1963,68908,302,1,5,241,0,4903,3111,27
579,375,1975,69192,302,2,12,285,0,4874,3140,29
580,377,1986,69459,302,2,11,267,0,4830,3184,44
581,377,1986,69988,302,0,0,529,0,4815,3199,15
582,382,2013,70483,302,5,27,495,0,4814,3200,1
583,384,2023,70812,302,2,10,330,0,4778,3236,36
584,385,2028,71192,302,1,5,380,0,4763,3251,14
585,389,2052,71823,302,4,24,631,0,4763,3251,0
586,392,2068,72298,302,3,16,475,0,4763,3251,0
587,397,2095,72521,302,5,27,223,0,4763,3251,0
588,401,2118,72766,302,4,23,245,0,4763,3251,0
589,402,2124,72824,302,1,6,59,0,4763,3251,0
590,402,2124,72927,302,0,0,103,0,4763,3251,0
591,402,2124,73098,302,0,0,171,0,4763,3251,0
592,405,2140,73558,302,3,16,459,0,4763,3251,0
593,407,2151,73865,302,2,11,307,0,4763,3251,0
594,411,2171,74358,302,4,20,493,0,4763,3251,0
595,413,2183,74635,302,2,12,278,0,4763,3251,0
596,415,2194,74681,314,2,11,46,12,4764,3251,0
597,415,2194,74747,316,0,0,66,2,4764,3251,0
598,416,2194,74763,318,1,0,16,2,4764,3251,0
599,417,2194,74867,324,1,0,103,6,4764,3251,0
600,417,2194,74867,324,0,0,0,0,4764,3251,0
601,417,2194,74867,324,0,0,0,0,4764,3251,0
602,417,2194,74867,324,0,0,0,0,4764,3251,0
603,417,2194,74929,324,0,0,63,0,4764,3251,0
604,417,2194,74974,326,0,0,45,2,4764,3251,0
605,417,2194,75070,326,0,0,96,0,4764,3251,0
606,418,2199,75239,328,1,5,169,2,4764,3251,0
607,418,2199,75303,328,0,0,64,0,4765,3251,0
608,421,2216,75708,328,3,17,405,0,4765,3251,0
609,422,2222,75877,328,1,6,169,0,4765,3251,0
610,422,2222,76228,328,0,0,351,0,4765,3251,0
611,427,2250,76937,328,5,28,709,0,4765,3251,0
612,431,2272,77110,328,4,22,173,0,4765,3251,0
613,433,2284,77375,330,2,12,265,2,4765,3251,0
614,434,2290,77490,330,1,6,115,0,4765,3251,0
615,437,2305,78011,330,3,15,521,0,4765,3251,0
616,440,2321,78574,330,3,16,563,0,4765,3251,0
617,443,2336,78793,330,3,15,219,0,4766,3251,0
618,445,2346,78989,330,2,10,197,0,4766,3251,0
619,446,2352,79028,330,1,6,38,0,4766,3251,0
620,446,2352,79028,330,0,0,0,0,4766,3251,0
621,446,2352,79028,330,0,0,0,0,4766,3251,0
622,446,2352,79028,330,0,0,0,0,4766,3251,0
623,446,2352,79028,330,0,0,0,0,4766,3251,0
624,446,2352,79028,330,0,0,0,0,4766,3251,0
625,446,2352,79028,330,0,0,0,0,4766,3251,0
626,446,2352,79028,330,0,0,0,0,4766,3251,0
627,446,2352,79028,330,0,0,0,0,4766,3251,0
628,446,2352,79028,330,0,0,0,0,4767,3251,0
629,446,2352,79028,330,0,0,0,0,4767,3251,0
630,446,2352,79028,330,0,0,0,0,4767,3251,0
631,446,2352,79062,330,0,0,35,0,4767,3251,0
632,447,2358,79139,330,1,6,77,0,4767,3251,0
633,447,2358,79379,330,0,0,240,0,4767,3251,0
634,449,2369,79586,330,2,11,207,0,4767,3251,0
635,450,2374,79733,330,1,5,147,0,4767,3251,0
636,451,2379,80170,330,1,5,437,0,4767,3251,0
637,452,2384,80491,330,1,5,321,0,4767,3251,0
638,454,2395,80743,330,2,11,252,0,4768,3251,0
639,455,2400,81087,330,1,5,344,0,4768,3251,0
640,456,2406,81792,330,1,6,705,0,4536,3482,231
641,457,2411,82040,330,1,5,248,0,4345,3674,191
642,457,2411,82414,330,0,0,375,0,4159,3860,186
643,459,2423,82566,330,2,12,152,0,4152,3867,7
644,459,2423,82762,330,0,0,196,0,4152,3867,0
645,459,2423,82984,330,0,0,222,0,4152,3867,0
646,460,2429,83070,330,1,6,86,0,4152,3867,0
647,462,2440,83225,330,2,11,155,0,4152,3867,0
648,462,2440,83502,332,0,0,278,2,4152,3867,0
649,466,2462,84533,332,4,22,1031,0,4152,3867,0
650,470,2485,85117,334,4,23,584,2,4152,3867,0
651,475,2511,85489,334,5,26,372,0,4152,3867,0
652,475,2511,85602,336,0,0,113,2,4152,3867,0
653,477,2523,85839,336,2,12,237,0,4152,3867,0
654,478,2528,86216,336,1,5,378,0,4152,3867,0
655,481,2545,86377,336,3,17,160,0,4152,3867,0
656,483,2556,86511,336,2,11,134,0,4152,3867,0
657,484,2561,86559,336,1,5,48,0,4152,3867,0
658,484,2561,86559,336,0,0,0,0,4152,3867,0
659,484,2561,86563,336,0,0,4,0,4152,3867,0
660,484,2561,86563,336,0,0,0,0,4152,3867,0
661,484,2561,86563,336,0,0,0,0,4152,3867,0
662,484,2561,86563,336,0,0,0,0,4153,3867,0
663,484,2561,86563,336,0,0,0,0,4153,3867,0
664,484,2561,86563,336,0,0,0,0,4153,3867,0
665,484,2561,86563,336,0,0,0,0,4153,3867,0
666,484,2561,86563,336,0,0,0,0,4153,3867,0
667,484,2561,86676,336,0,0,113,0,4153,3867,0
668,484,2561,86745,338,0,0,69,2,4153,3867,0
669,484,2561,86881,340,0,0,136,2,4153,3867,0
670,484,2561,87062,342,0,0,181,2,4153,3867,0
671,486,2571,87340,342,2,10,278,0,4153,3867,0
672,486,2571,87546,342,0,0,206,0,4154,3867,0
673,489,2588,88020,342,3,17,474,0,4154,3867,0
674,492,2605,88429,344,3,17,409,2,4154,3867,0
675,492,2605,88676,344,0,0,247,0,4154,3867,0
676,492,2605,89035,344,0,0,359,0,4134,3887,20
677,495,2623,89623,344,3,18,588,0,4112,3909,22
678,496,2628,89997,344,1,5,375,0,4079,3942,33
679,497,2633,90454,344,1,5,456,0,3951,4070,128
680,498,2638,90954,344,1,5,500,0,3943,4078,8
681,504,2671,92082,344,6,33,1128,0,3927,4094,15
682,507,2689,92313,344,3,18,231,0,3926,4095,1
683,509,2701,92977,344,2,12,663,0,3925,4096,1
684,512,2717,93493,344,3,16,516,0,3911,4110,14
685,515,2734,93573,344,3,17,81,0,3889,4132,22
686,517,2745,93724,344,2,11,150,0,3889,4132,0
687,520,2761,94208,344,3,16,484,0,3889,4132,0
688,522,2771,94635,348,2,10,427,4,3889,4132,0
689,534,2839,96258,350,12,68,1622,2,3889,4132,0
690,537,2854,96726,356,3,15,469,6,3889,4132,0
691,539,2865,96991,356,2,11,265,0,3889,4132,0
692,541,2877,97211,356,2,12,220,0,3889,4132,0
693,544,2893,97931,356,3,16,720,0,3889,4132,0
694,550,2893,98823,356,6,0,892,0,3889,4132,0
695,550,2893,98932,356,0,0,108,0,3889,4132,0
696,553,2909,100015,356,3,16,1084,0,3889,4132,0
697,557,2931,100380,356,4,22,365,0,3889,4132,0
698,561,2952,101273,358,4,21,893,2,3889,4132,0
699,562,2957,101499,358,1,5,225,0,3889,4132,0
700,566,2979,102140,358,4,22,641,0,3889,4132,0
701,569,2995,102762,358,3,16,622,0,3889,4132,0
702,571,3006,103089,358,2,11,327,0,3889,4132,0
703,572,3011,103552,358,1,5,463,0,3890,4132,0
704,573,3017,104021,358,1,6,469,0,3890,4132,0
705,573,3017,104584,358,0,0,563,0,3890,4132,0
706,576,3033,104944,358,3,16,360,0,3890,4132,0
707,577,3038,105186,358,1,5,243,0,3890,4132,0
708,580,3054,105388,358,3,16,201,0,3890,4132,0
709,584,3076,105628,358,4,22,240,0,3890,4132,0
710,585,3081,105633,358,1,5,5,0,3890,4132,0
711,585,3081,105633,358,0,0,0,0,3890,4132,0
712,585,3081,105633,358,0,0,0,0,3890,4132,0
713,586,3087,105764,358,1,6,132,0,3891,4132,0
714,586,3087,105812,360,0,0,48,2,3891,4132,0
715,587,3093,105896,360,1,6,84,0,3891,4132,0
716,587,3093,105896,362,0,0,0,2,3891,4132,0
717,587,3093,105949,362,0,0,53,0,3891,4132,0
718,587,3093,106245,362,0,0,296,0,3891,4132,0
719,590,3110,106349,362,3,17,105,0,3891,4132,0
720,590,3110,106438,362,0,0,88,0,3891,4132,0
721,591,3115,106555,364,1,5,118,2,3891,4132,0
722,591,3115,106717,368,0,0,162,4,3882,4142,10
723,592,3120,106900,368,1,5,183,0,3870,4154,12
724,592,3120,107337,372,0,0,438,4,3868,4156,2
725,593,3125,108188,372,1,5,851,0,3836,4188,31
726,599,3161,108685,372,6,36,497,0,3820,4204,16
727,601,3172,108954,372,2,11,269,0,3818,4206,2
728,605,3194,109518,374,4,22,564,2,3818,4206,0
729,606,3200,110125,374,1,6,607,0,3818,4206,0
730,609,3217,111061,374,3,17,936,0,3818,4206,0
731,614,3244,111524,376,5,27,462,2,3818,4206,0
732,618,3266,112010,378,4,22,486,2,3818,4206,0
733,620,3277,112164,384,2,11,154,6,3818,4206,0
734,622,3287,112356,392,2,10,192,8,3818,4206,0
735,624,3298,112785,394,2,11,429,2,3818,4206,0
736,630,3332,113826,396,6,34,1041,2,3818,4206,0
737,633,3348,114480,400,3,16,654,4,3818,4206,0
738,635,3348,114796,410,2,0,316,10,3818,4206,0
739,637,3359,114970,414,2,11,174,4,3818,4206,0
740,638,3364,115203,422,1,5,233,8,3818,4206,0
741,641,3381,115438,422,3,17,235,0,3818,4206,0
742,643,3391,115580,426,2,10,142,4,3818,4206,0
743,645,3403,115658,426,2,12,78,0,3818,4206,0
744,646,3409,115718,426,1,6,60,0,3818,4206,0
745,646,3409,115778,428,0,0,60,2,3818,4206,0
746,647,3414,115786,428,1,5,8,0,3819,4206,0
747,647,3414,115786,428,0,0,0,0,3819,4206,0
748,647,3414,115786,428,0,0,0,0,3819,4206,0
749,647,3414,115795,428,0,0,10,0,3819,4206,0
750,648,3420,115963,428,1,6,168,0,3819,4206,0
751,649,3426,116093,428,1,6,129,0,3819,4206,0
752,650,3432,116256,430,1,6,163,2,3819,4206,0
753,650,3432,116352,432,0,0,97,2,3819,4206,0
754,652,3442,116709,432,2,10,356,0,3819,4206,0
755,652,3442,117019,432,0,0,310,0,3819,4206,0
756,653,3447,117384,432,1,5,365,0,3820,4206,0
757,653,3447,117993,432,0,0,609,0,3820,4206,0
758,653,3447,118256,432,0,0,263,0,3820,4206,0
759,654,3453,119046,432,1,6,790,0,3812,4213,7
760,658,3475,119661,432,4,22,615,0,3810,4215,2
761,659,3480,119861,432,1,5,200,0,3808,4217,2
762,662,3497,120366,432,3,17,505,0,3806,4219,2
763,665,3512,121432,432,3,15,1066,0,3804,4221,2
764,666,3517,121998,432,1,5,566,0,3802,4223,2
765,669,3534,122872,434,3,17,874,2,3802,4223,0
766,670,3540,123515,434,1,6,643,0,3802,4223,0
767,672,3551,124090,434,2,11,575,0,3802,4223,0
768,675,3568,124682,434,3,17,592,0,3802,4223,0
769,676,3573,125025,434,1,5,343,0,3802,4223,0
770,677,3578,125385,434,1,5,360,0,3802,4223,0
771,677,3578,125626,434,0,0,240,0,3803,4223,0
772,678,3583,126076,434,1,5,451,0,3803,4223,0
773,678,3583,126548,434,0,0,472,0,3803,4223,0
774,684,3617,127910,434,6,34,1362,0,3803,4223,0
775,690,3650,128836,436,6,33,926,2,3803,4223,0
776,695,3677,129346,436,5,27,510,0,3803,4223,0
777,695,3677,129534,436,0,0,188,0,3803,4223,0
778,698,3694,130037,436,3,17,503,0,3803,4223,0
779,701,3710,130696,436,3,16,659,0,3803,4223,0
780,703,3721,131137,440,2,11,441,4,3803,4223,0
781,710,3759,133455,440,7,38,2318,0,3804,4223,0
782,713,3775,133935,440,3,16,480,0,3804,4223,0
783,723,3832,135126,442,10,57,1191,2,3804,4223,0
784,727,3855,135828,442,4,23,702,0,3804,4223,0
785,733,3885,136468,442,6,30,640,0,3804,4223,0
786,738,3885,137800,444,5,0,1332,2,3804,4223,0
787,743,3913,138723,446,5,28,923,2,3804,4223,0
788,744,3918,138935,450,1,5,212,4,3804,4223,0
789,748,3940,139967,452,4,22,1032,2,3804,4223,0
790,755,3978,140385,456,7,38,418,4,3804,4223,0
791,756,3983,140617,456,1,5,232,0,3805,4223,0
792,761,4011,141457,456,5,28,840,0,3805,4223,0
793,766,4011,142461,460,5,0,1003,4,3805,4223,0
794,766,4011,142711,460,0,0,250,0,3805,4223,0
795,767,4016,143139,460,1,5,429,0,3805,4223,0
796,767,4016,143396,460,0,0,257,0,3805,4223,0
797,767,4016,144153,460,0,0,757,0,3805,4223,0
798,776,4063,144999,460,9,47,846,0,3805,4223,0
799,777,4069,145250,460,1,6,251,0,3805,4223,0
800,778,4074,145752,460,1,5,502,0,3805,4223,0
801,783,4102,147827,460,5,28,2075,0,3806,4223,0
802,788,4130,148335,460,5,28,507,0,3806,4223,0
803,789,4135,148525,464,1,5,191,4,3806,4223,0
804,789,4135,149079,464,0,0,553,0,3806,4223,0
805,790,4141,149471,464,1,6,393,0,3806,4223,0
806,792,4152,150328,466,2,11,857,2,3806,4223,0
807,796,4173,151202,468,4,21,874,2,3806,4223,0
808,807,4235,151767,472,11,62,565,4,3806,4223,0
809,809,4246,152392,486,2,11,625,14,3806,4223,0
810,811,4256,152722,498,2,10,329,12,3806,4223,0
811,816,4281,153773,506,5,25,1052,8,3807,4223,0
812,818,4293,154230,508,2,12,456,2,3807,4223,0
813,821,4310,154665,512,3,17,436,4,3807,4223,0
814,824,4326,155674,516,3,16,1009,4,3807,4223,0
815,830,4358,157006,520,6,32,1332,4,3807,4223,0
816,834,4381,157778,520,4,23,772,0,3807,4223,0
817,834,4381,158125,520,0,0,347,0,3807,4223,0
818,836,4393,158780,522,2,12,655,2,3807,4223,0
819,843,4431,160283,524,7,38,1503,2,3807,4223,0
820,850,4470,161180,524,7,39,897,0,3807,4223,0
821,851,4475,161451,524,1,5,271,0,3808,4223,0
822,856,4475,162617,526,5,0,1166,2,3808,4223,0
823,861,4501,163369,534,5,26,752,8,3808,4223,0
824,863,4512,164054,536,2,11,685,2,3808,4223,0
825,865,4522,164617,542,2,10,563,6,3808,4223,0
826,870,4549,165265,550,5,27,648,8,3808,4223,0
827,872,4559,165923,556,2,10,658,6,3808,4223,0
828,876,4581,166792,562,4,22,869,6,3808,4223,0
829,878,4592,167357,564,2,11,565,2,3808,4223,0
830,885,4632,168664,564,7,40,1307,0,3808,4223,0
831,887,4642,169561,564,2,10,897,0,3809,4223,0
832,892,4671,170565,564,5,29,1004,0,3809,4223,0
833,895,4688,171315,564,3,17,749,0,3809,4223,0
834,897,4698,172228,570,2,10,913,6,3809,4223,0
835,899,4708,172987,572,2,10,759,2,3809,4223,0
836,904,4736,173716,572,5,28,729,0,3809,4223,0
837,912,4780,174651,572,8,44,935,0,3809,4223,0
838,913,4785,175281,572,1,5,631,0,3809,4223,0
839,917,4806,175641,572,4,21,360,0,3809,4223,0
840,918,4812,176165,572,1,6,524,0,3809,4223,0
841,922,4832,177175,572,4,20,1010,0,3810,4223,0
842,927,4858,178589,572,5,26,1414,0,3810,4223,0
843,931,4879,179803,572,4,21,1214,0,3810,4223,0
844,936,4904,180419,572,5,25,617,0,3810,4223,0
845,936,4904,180654,574,0,0,235,2,3810,4223,0
846,944,4949,181166,594,8,45,512,20,3810,4223,0
847,944,4949,181381,602,0,0,215,8,3810,4223,0
848,947,4965,181837,614,3,16,456,12,3810,4223,0
849,949,4977,182154,626,2,12,317,12,3810,4223,0
850,952,4992,182447,630,3,15,293,4,3810,4223,0
851,958,5026,183959,634,6,34,1511,4,3811,4223,0
852,960,5036,184454,650,2,10,495,16,3811,4223,0
853,969,5085,186172,664,9,49,1719,14,3811,4223,0
854,970,5091,186423,676,1,6,251,12,3811,4223,0
855,971,5091,187254,682,1,0,830,6,3811,4223,0
856,974,5106,187760,686,3,15,506,4,3811,4223,0
857,975,5111,188322,686,1,5,562,0,3811,4223,0
858,981,5144,189243,692,6,33,920,6,3811,4223,0
859,982,5150,189571,694,1,6,328,2,3811,4223,0
860,983,5156,190015,694,1,6,444,0,3811,4223,0
861,983,5156,190474,694,0,0,458,0,3812,4223,0
862,986,5173,191421,694,3,17,947,0,3812,4223,0
863,986,5173,191953,696,0,0,532,2,3812,4223,0
864,988,5183,192774,696,2,10,821,0,3812,4223,0
865,993,5209,193723,696,5,26,950,0,3812,4223,0
866,995,5220,194543,696,2,11,819,0,3812,4223,0
867,997,5230,195698,698,2,10,1156,2,3812,4223,0
868,1000,5246,196151,698,3,16,453,0,3807,4229,5
869,1003,5263,196936,698,3,17,785,0,3795,4241,12
870,1006,5281,197767,710,3,18,832,12,3754,4282,41
871,1008,5292,198791,718,2,11,1024,8,3745,4291,9
872,1009,5298,199260,718,1,6,469,0,3734,4302,11
873,1014,5326,201287,718,5,28,2027,0,3732,4304,2
874,1016,5337,202242,718,2,11,955,0,3699,4337,33
875,1019,5353,203236,718,3,16,993,0,3652,4384,47
876,1020,5359,204167,718,1,6,932,0,3538,4498,114
877,1027,5397,205753,718,7,38,1586,0,3525,4511,13
878,1028,5402,206498,718,1,5,745,0,3508,4528,18
879,1033,5428,207092,718,5,26,594,0,3497,4539,11
880,1035,5438,207494,718,2,10,402,0,3484,4552,13
881,1038,5453,207765,718,3,15,271,0,3453,4582,30
882,1039,5458,207886,718,1,5,121,0,3442,4594,12
883,1040,5463,207999,718,1,5,113,0,3406,4629,35
884,1040,5463,208021,718,0,0,22,0,3386,4649,20
885,1040,5463,208079,718,0,0,59,0,3348,4688,38
886,1040,5463,208312,718,0,0,233,0,3346,4690,2
887,1040,5463,208528,724,0,0,215,6,3345,4691,1
888,1041,5468,208775,726,1,5,247,2,3345,4691,0
889,1043,5478,209318,728,2,10,543,2,3345,4691,0
890,1043,5478,209682,728,0,0,364,0,3340,4696,5
891,1044,5484,209865,728,1,6,183,0,3328,4708,12
892,1045,5489,210271,728,1,5,406,0,3253,4782,75
893,1045,5489,210512,728,0,0,241,0,3213,4823,40
894,1045,5489,211210,728,0,0,698,0,3171,4864,42
895,1045,5489,211685,728,0,0,475,0,3134,4901,37
896,1046,5494,212598,728,1,5,913,0,3122,4914,12
897,1049,5510,213889,728,3,16,1291,0,3105,4931,17
898,1052,5527,214880,728,3,17,991,0,3086,4950,19
899,1054,5538,215765,728,2,11,885,0,2712,5324,374
900,1055,5544,216382,736,1,6,617,8,2598,5438,114
901,1056,5550,218114,748,1,6,1732,12,2586,5450,12
902,1062,5581,219372,766,6,31,1258,18,2572,5463,14
903,1064,5593,220099,770,2,12,727,4,2554,5481,18
904,1064,5593,220398,770,0,0,299,0,2554,5481,0
905,1069,5622,221711,770,5,29,1312,0,2554,5481,0
906,1072,5639,222438,770,3,17,728,0,2554,5481,0
907,1073,5644,222854,770,1,5,415,0,2554,5481,0
908,1073,5644,223488,770,0,0,635,0,2554,5481,0
909,1073,5644,223529,770,0,0,41,0,2554,5481,0
910,1073,5644,223545,770,0,0,16,0,2554,5481,0
911,1073,5644,223547,770,0,0,2,0,2554,5481,0
912,1073,5644,223547,770,0,0,0,0,2554,5481,0
913,1073,5644,223547,770,0,0,0,0,2554,5481,0
914,1073,5644,223547,770,0,0,0,0,2554,5481,0
915,1073,5644,223547,770,0,0,0,0,2554,5481,0
916,1073,5644,223547,770,0,0,0,0,2555,5481,0
917,1073,5644,223547,770,0,0,0,0,2555,5481,0
918,1073,5644,223547,770,0,0,0,0,2555,5481,0
919,1073,5644,223547,770,0,0,0,0,2555,5481,0
920,1073,5644,223547,770,0,0,0,0,2555,5481,0
921,1073,5644,223547,770,0,0,0,0,2555,5481,0
922,1073,5644,223547,770,0,0,0,0,2555,5481,0
923,1073,5644,223547,770,0,0,0,0,2555,5481,0
924,1073,5644,223723,770,0,0,176,0,2555,5481,0
925,1073,5644,224003,770,0,0,280,0,2555,5481,0
926,1074,5649,224604,770,1,5,601,0,2556,5481,0
927,1074,5649,224734,772,0,0,130,2,2556,5481,0
928,1075,5655,225261,796,1,6,527,24,2551,5487,5
929,1077,5666,225896,810,2,11,635,14,2539,5499,12
930,1077,5666,226488,812,0,0,592,2,2482,5555,57
931,1077,5666,226835,814,0,0,347,2,2478,5559,4
932,1077,5666,227264,814,0,0,429,0,2453,5584,25
933,1078,5672,227610,814,1,6,347,0,2432,5605,21
934,1078,5672,228144,814,0,0,534,0,2410,5627,22
935,1079,5677,228633,816,1,5,490,2,2377,5660,33
936,1079,5677,229156,816,0,0,523,0,2338,5699,39
937,1079,5677,229881,816,0,0,725,0,2324,5713,14
938,1081,5688,230893,816,2,11,1011,0,2259,5779,66
939,1081,5688,231363,816,0,0,470,0,2183,5854,75
940,1081,5688,232334,816,0,0,972,0,2112,5925,71
941,1084,5704,233492,816,3,16,1158,0,2039,5999,73
942,1086,5714,235597,816,2,10,2105,0,1959,6079,80
943,1090,5736,236734,816,4,22,1137,0,1897,6140,61
944,1094,5757,237970,816,4,21,1237,0,1888,6149,9
945,1099,5782,238691,824,5,25,721,8,1827,6210,61
946,1103,5802,239765,824,4,20,1074,0,1765,6272,62
947,1103,5802,240652,826,0,0,887,2,1721,6316,44
948,1107,5824,242000,826,4,22,1347,0,1652,6385,69
949,1110,5840,244251,826,3,16,2251,0,1380,6658,273
950,1115,5865,245500,826,5,25,1249,0,1326,6711,53
951,1116,5870,247311,836,1,5,1811,10,1178,6859,148
952,1117,5876,249547,836,1,6,2235,0,1147,6891,32
953,1122,5903,251327,838,5,27,1780,2,805,7232,342
954,1126,5924,253305,842,4,21,1978,4,799,7238,6
955,1136,5976,255281,846,10,52,1976,4,798,7239,1
956,1149,6043,258116,846,13,67,2835,0,797,7240,1
957,1166,6134,260366,852,17,91,2250,6,796,7241,1
958,1170,6154,261460,864,4,20,1094,12,795,7242,1
959,1175,6179,262954,904,5,25,1494,40,786,7251,9
960,1181,6212,263949,926,6,33,995,22,786,7251,0
961,1187,6243,266016,926,6,31,2066,0,786,7251,0
962,1190,6258,267288,926,3,15,1273,0,786,7251,0
963,1190,6258,267987,926,0,0,699,0,786,7251,0
964,1192,6268,269107,926,2,10,1120,0,766,7271,20
965,1195,6284,269756,926,3,16,649,0,764,7273,2
966,1196,6289,270347,926,1,5,591,0,762,7275,2
967,1199,6305,270876,928,3,16,529,2,760,7277,2
968,1202,6321,271768,928,3,16,891,0,758,7279,2
969,1202,6321,272066,930,0,0,299,2,747,7290,11
970,1202,6321,272575,930,0,0,509,0,696,7342,51
971,1204,6331,272832,930,2,10,258,0,668,7369,27
972,1205,6336,273041,934,1,5,208,4,659,7378,9
973,1206,6342,273410,934,1,6,370,0,659,7378,0
974,1206,6342,273727,934,0,0,317,0,659,7378,0
975,1206,6342,274018,934,0,0,291,0,659,7378,0
976,1206,6342,274493,934,0,0,474,0,659,7378,0
977,1208,6353,276079,934,2,11,1587,0,659,7378,0
978,1208,6353,276594,934,0,0,514,0,659,7378,0
979,1211,6369,278636,934,3,16,2042,0,659,7378,0
980,1213,6380,279409,934,2,11,773,0,659,7378,0
981,1213,6380,280079,934,0,0,670,0,654,7383,5
982,1213,6380,280740,934,0,0,662,0,622,7415,32
983,1214,6386,281250,934,1,6,510,0,561,7476,61
984,1216,6397,282451,934,2,11,1201,0,502,7536,59
985,1217,6403,283138,934,1,6,687,0,442,7595,59
986,1218,6409,283759,934,1,6,620,0,391,7646,51
987,1219,6414,284437,934,1,5,679,0,361,7676,30
988,1219,6414,286073,934,0,0,1635,0,298,7740,64
989,1222,6431,287150,934,3,17,1078,0,141,7896,156
990,1229,6468,290521,934,7,37,3371,0,55,7982,86
991,1244,6546,292595,934,15,78,2074,0,0,8037,55
992,1250,6577,294847,934,6,31,2252,0,0,8037,0
993,1255,6604,296955,934,5,27,2108,0,0,8037,0
994,1261,6635,297879,934,6,31,924,0,0,8037,0
995,1264,6651,299382,934,3,16,1504,0,0,8037,0
996,1271,6688,300848,934,7,37,1466,0,0,8037,0
997,1279,6731,302052,934,8,43,1204,0,0,8037,0
998,1284,6756,303463,936,5,25,1411,2,0,8037,0
999,1286,6767,304902,938,2,11,1439,2,0,8037,0
1000,1291,6794,305383,944,5,27,481,6,0,8037,0
1001,1295,6816,306095,948,4,22,712,4,0,8037,0
1002,1296,6822,307146,950,1,6,1051,2,0,8037,0
1003,1299,6840,308595,954,3,18,1449,4,0,8037,0
1004,1302,6855,309108,956,3,15,513,2,0,8037,0
1005,1305,6871,310864,966,3,16,1756,10,0,8037,0
1006,1313,6912,311937,974,8,41,1074,8,0,8037,0
1007,1323,6964,313034,974,10,52,1097,0,0,8037,0
1008,1327,6985,313511,974,4,21,477,0,0,8037,0
1009,1330,7000,314354,974,3,15,843,0,0,8037,0
1010,1335,7000,315013,974,5,0,659,0,0,8037,0
1011,1335,7000,315377,974,0,0,365,0,0,8037,0
1012,1341,7000,316932,974,6,0,1555,0,0,8037,0
