# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量; boss_guard=该秒末Boss格挡条当前值; boss_dmg_*=对Boss输出,由格挡条下降量反推)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta,boss_guard,boss_dmg_cum,boss_dmg_delta
# 各副契生效段效率 (segment: 0=开局, 1=首副契生效后, 2=第2次副契生效后 …; 末段到导出时刻)
segment,affix_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,18,18,7,148,370,23.3,493,1233
1,"血肉增生",18,31,13,7,140,403,32.3,646,1858
2,"凶残獠牙",31,52,21,12,268,719,34.3,766,2054
3,"猎杀本能",52,53,1,0,0,8,0.0,0,480
4,"血肉增生",52,62,10,7,144,283,42.0,864,1695
5,"血肉增生",62,80,18,12,264,1604,40.0,880,5348
6,"猎杀本能",80,116,36,22,168,1477,36.7,280,2461
7,"凶残獠牙",116,128,12,8,160,724,40.0,800,3620
8,"猎杀本能",128,134,6,4,92,310,40.0,920,3103
9,"猎杀本能",134,163,29,20,324,1372,41.4,670,2839
10,"血肉增生",163,177,14,4,88,443,17.1,377,1898
11,"凶残獠牙",177,233,56,24,416,4061,25.7,446,4351
12,"凶残獠牙",233,268,35,28,291,3915,48.0,499,6711
13,"猎杀本能",268,401,133,78,321,21327,35.2,145,9621
14,"血肉增生",401,428,27,0,0,4755,0.0,0,10566

# 每阶段Boss战时间 (stage=第几场Boss战 1/2/3; start_sec/end_sec=游戏内起止秒; duration_sec=用时秒; result: defeated=阶段清空进入下一场 / final=最终击败通关 / aborted=异常中断 / ongoing=导出时仍在进行)
stage,start_sec,end_sec,duration_sec,result

# 武器切换记录 (switch=第几次; t_sec=游戏开始后秒; weapon_id=武器id; weapon_name=武器名)
switch,t_sec,weapon_id,weapon_name
1,18,110,"狙击枪"

# 各武器生效段效率 (segment: 0=开局武器, 1=第1次切换后, 2=第2次切换后 …; 末段到导出时刻; boss_dmg=对Boss输出(格挡条下降量))
segment,weapon_name,t_start,t_end,seconds,kills,damage,boss_dmg,kills_per_min,damage_per_min,boss_dmg_per_min
0,"扇形剑气",0,18,18,7,370,0,23.3,1233,0
1,"狙击枪",18,428,410,226,41391,20586,33.1,6057,3013

# 刷怪倍率调整记录 (adj=第几次; t_sec=游戏开始后秒; multiplier=调整后倍率, 1=默认)
adj,t_sec,multiplier
1,289,1.1
2,289,1.7
3,289,2.7
4,289,4.2
5,289,4.5
6,289,4.6
7,289,4.9
8,289,5.8
9,289,6.4
10,289,6.5
11,289,6.7
12,289,9.6
13,289,11.2
14,289,11.4
15,289,11.6
16,289,11.8
17,289,13.0
18,289,14.6
19,289,14.7
20,289,14.9
21,289,15.4
22,289,16.2
23,289,16.5
24,289,16.3
25,289,16.2
26,289,15.9
27,289,15.7
28,289,15.6
29,289,15.3
30,289,15.0
31,289,14.6
32,289,14.4
33,289,14.1
34,289,13.8
35,289,13.4
36,289,13.2
37,289,13.0
38,289,12.8
39,289,12.7
40,289,12.5
41,289,12.4
42,290,12.2
43,290,12.1
44,290,11.9
45,290,11.8
46,290,11.6
47,290,11.5
48,290,11.4
