# 逐秒监控 (t_sec=游戏开始后整秒; *_cum=累计; *_delta=该秒增量)
t_sec,kills_cum,scarlet_cum,damage_cum,coin_cum,kills_delta,scarlet_delta,damage_delta,coin_delta
701,118,2280,9372,244,0,0,10,0

# 每分钟汇总 (minute=第几分钟; *_in_min=该分钟增量)
minute,kills_in_min,scarlet_in_min,damage_in_min,coin_in_min,kills_cum,scarlet_cum,damage_cum,coin_cum
0,20,400,1081,40,20,400,1081,40
1,21,374,1425,34,41,774,2506,74
2,16,260,1094,52,57,1034,3600,126
3,13,262,1160,22,70,1296,4759,148
4,8,156,644,12,78,1452,5403,160
5,8,176,767,12,86,1628,6169,172
6,5,104,684,24,91,1732,6853,196
7,4,80,565,6,95,1812,7418,202
8,9,180,690,14,104,1992,8108,216
9,7,144,562,10,111,2136,8670,226
10,1,20,162,6,112,2156,8832,232
11,6,124,540,12,118,2280,9372,244

# 血契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,pact_id,pact_name,stacks_after
1,44,3,"余烬契约",1
2,45,4,"攻击提升",1
3,92,5,"最大生命",1
4,92,3,"余烬契约",2
5,124,3,"余烬契约",3
6,124,3,"余烬契约",4
7,178,1002,"迅猎者（示例）",1
8,240,1003,"裂空齐射（示例）",1
9,300,3,"余烬契约",5
10,341,1004,"寒霜刻印（示例）",1
11,491,1002,"迅猎者（示例）",2
12,566,1001,"猩红体魄（示例）",1

# 各血契生效段效率 (segment: 0=开局, 1=首血契生效后, 2=第2次血契生效后 …; 末段到导出时刻)
segment,pact_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,44,44,12,240,700,16.4,327,955
1,"余烬契约",44,45,1,1,20,50,60.0,1200,3000
2,"攻击提升",45,92,47,20,350,1077,25.5,447,1374
3,"最大生命",92,93,1,0,0,18,0.0,0,1080
4,"余烬契约",92,124,32,11,224,899,20.6,420,1686
5,"余烬契约",124,125,1,3,0,66,180.0,0,3960
6,"余烬契约",124,178,54,12,180,846,13.3,200,940
7,"迅猎者（示例）",178,240,62,14,282,1188,13.5,273,1149
8,"裂空齐射（示例）",240,300,60,8,156,644,8.0,156,644
9,"余烬契约",300,341,41,5,116,572,7.3,170,836
10,"寒霜刻印（示例）",341,491,150,16,324,1620,6.4,130,648
11,"迅猎者（示例）",491,566,75,11,220,1015,8.8,176,812
12,"猩红体魄（示例）",566,701,135,8,168,753,3.6,75,335

# 副契选择记录 (selection=第几次; t_sec=游戏开始后秒; stacks_after=选完后层数)
selection,t_sec,affix_id,affix_name,stacks_after
1,44,1001,"血肉增生",1
2,45,1003,"猎杀本能",1
3,92,1003,"猎杀本能",2
4,92,1001,"血肉增生",2
5,124,1003,"猎杀本能",3
6,124,1002,"凶残獠牙",1
7,178,1001,"血肉增生",3
8,240,1002,"凶残獠牙",2
9,300,1002,"凶残獠牙",3
10,341,1003,"猎杀本能",4
11,491,1002,"凶残獠牙",4
12,566,1002,"凶残獠牙",5

# 各副契生效段效率 (segment: 0=开局, 1=首副契生效后, 2=第2次副契生效后 …; 末段到导出时刻)
segment,affix_name,t_start,t_end,seconds,kills,scarlet,damage,kills_per_min,scarlet_per_min,damage_per_min
0,"(开局)",0,44,44,12,240,700,16.4,327,955
1,"血肉增生",44,45,1,1,20,50,60.0,1200,3000
2,"猎杀本能",45,92,47,20,350,1077,25.5,447,1374
3,"猎杀本能",92,93,1,0,0,18,0.0,0,1080
4,"血肉增生",92,124,32,11,224,899,20.6,420,1686
5,"猎杀本能",124,125,1,3,0,66,180.0,0,3960
6,"凶残獠牙",124,178,54,12,180,846,13.3,200,940
7,"血肉增生",178,240,62,14,282,1188,13.5,273,1149
8,"凶残獠牙",240,300,60,8,156,644,8.0,156,644
9,"凶残獠牙",300,341,41,5,116,572,7.3,170,836
10,"猎杀本能",341,491,150,16,324,1620,6.4,130,648
11,"凶残獠牙",491,566,75,11,220,1015,8.8,176,812
12,"凶残獠牙",566,701,135,8,168,753,3.6,75,335

# 每阶段Boss战时间 (stage=第几场Boss战 1/2/3; start_sec/end_sec=游戏内起止秒; duration_sec=用时秒; result: defeated=阶段清空进入下一场 / final=最终击败通关 / aborted=异常中断 / ongoing=导出时仍在进行)
stage,start_sec,end_sec,duration_sec,result
1,206,279,73.8,defeated
2,482,688,206.3,defeated
